"Country Name","Country Code","Indicator Name","Indicator Code","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"American Samoa","ASM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","941.919930454288","1061.66043900776","1307.39641279195","1565.64863547914","1784.41512313895","2000.7520716673","2255.36910429153","2595.02427421436","3070.43936060873","3806.14955426997","4512.53967952176","5415.84780956705","6025.84767755551","6325.24090483941","6575.48066748281","6680.37575242046","7037.93893828045","7514.48354706237","7230.32068222522","7702.6704006853","8027.63082511141","8355.61833591538","8572.37332938458","10144.4131381116","9855.53812128073","10077.5443493079","10496.8203536397","11076.063615527","12135.5410292779","13599.908821238","15276.0681528682","15786.357704293","13979.2626153384","13017.3105149215","12757.3609934692","13207.1639715027","",
"Australia","AUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","1874.30476770293","1850.06945397397","1962.92313128787","2127.26602949511","2277.0666755098","2338.61231960668","2574.38613367781","2719.05676148496","2985.76225301146","3299.93275218448","3489.95229368358","3942.45779427337","4763.72414678031","6474.66874190579","6992.14581029693","7477.19788804529","7763.69653890291","8239.64060150248","9281.44508842528","10198.1864194563","11849.1438316888","12776.4089754756","11523.2965203247","12453.6195164805","11461.1266363322","11360.6149933732","11616.6463511046","14283.8685612143","17825.8206046071","18248.4768076269","18870.2932206698","18610.3424546629","17677.8856156362","18113.2825527441","20395.9267704288","21948.5886614752","23540.0645786121","21364.2051199611","20578.8265633407","21708.0372555598","19541.4220288069","20100.9881003624","23446.3284328231","30381.0565366986","33947.564152934","35992.0363289587","40470.1490379214","49206.6811398398","42403.5958882455","51586.0873491532","62002.8437767099","67035.5712066029","",
"Austria","AUT","GDP per capita (current US$)","NY.GDP.PCAP.CD","1031.8150043291","1087.8342434189","1167.00053244585","1269.41258289256","1374.53213986075","1486.96860600566","1569.66718289967","1677.67352804272","1825.38612552124","2037.61667298995","2356.51555832609","2894.00631846862","3850.74801294419","4583.1794303375","5231.31468192568","5620.04520077486","6740.65330381679","8121.16348743528","9693.14124193311","10757.8694612261","9288.82216971822","9313.66251302457","9439.41725668652","8898.68818643313","9077.85990793739","12948.6533088327","16224.3453533743","17398.0109578617","17289.4650220262","21458.2327210484","22180.6553471394","24624.537839889","23834.1070003374","25383.1988078442","30014.2727535818","29485.6082075795","26082.4585078064","26743.7919407516","26563.2095389091","23974.1830690696","23833.8342435144","25679.0943977121","31268.6306973177","35662.211822391","37067.3238286743","39299.6142950584","45181.4675943835","49679.110704484","45859.4255539945","44916.3608373753","49581.4648308005","47226.1957354843","",
"Azerbaijan","AZE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1237.324491677","1209.23749284959","676.15151145252","530.090379806798","436.19055858199","397.198116117247","409.216745216782","505.560573228931","561.910301735455","573.8902561721","655.097432602586","703.671250439944","763.101212220367","883.614008967961","1045.02641527642","1578.36733030667","2472.99747579405","3851.32566367549","5574.60380218613","4950.29479142375","5843.16975329757","7189.81515142228","7391.97496593949","",
"Burundi","BDI","GDP per capita (current US$)","NY.GDP.PCAP.CD","71.4694335501474","73.7603277929598","78.8741609195558","86.5716238047223","51.6379367564512","52.4574885176544","55.1129068759763","55.2253855904549","56.0591138522018","70.2125072071903","72.0842713833349","69.5746444664999","84.9411349731773","95.2752739525489","114.492166738147","119.74667878605","143.130609651201","155.75823300567","194.706805552307","222.880939583415","228.559792788724","232.42352230036","241.350850951086","213.443448147937","240.875984498507","243.479064540293","221.564795867671","204.968272900861","204.414540995062","201.949143785129","203.033802432218","184.106198999477","156.342253392124","151.335510575276","161.101577901907","138.062807442629","152.741206971868","138.619149063048","123.45966674969","130.423848462325","128.198058276467","117.281401276527","108.014551026407","121.859303582582","143.78352946677","158.305023201892","162.827509358887","186.871748869565","194.896666130154","219.529799450793","246.91432710688","250.970785536726","",
"Belgium","BEL","GDP per capita (current US$)","NY.GDP.PCAP.CD","1350.19767333123","1438.5232330684","1535.02372901043","1701.84627554319","1835.59476553194","1957.62608042762","2086.63600544654","2222.36151051913","2458.08182003773","2732.22422510387","3045.40216312673","3784.99276829719","4841.30706364013","5664.00565681132","6619.80730160472","7154.88407158016","8324.37308397304","10164.5199895328","11666.8555677972","12707.420266708","10493.5003639605","9230.12648079131","8738.5567750814","8354.32582434935","8644.30247334304","12021.9054128857","14951.6167505913","16191.579347494","16323.916634057","20349.6248728198","20785.5388830787","23088.1246456956","22012.6931188166","23913.8852430752","28067.9697425056","27154.3368805058","24532.026923492","25051.3399582643","24886.8656637976","22697.0123033035","22600.9161499186","24465.3335045586","30039.0922372354","34706.6939010393","36011.4694012925","37918.7732033123","43255.3952830783","47374.4481255186","43843.1098049119","43000.1508964514","46512.8898714525","43412.5259353033","",
"Benin","BEN","GDP per capita (current US$)","NY.GDP.PCAP.CD","95.5669219953472","94.451874340216","99.8404446955568","104.323758979485","110.132611159285","112.973547067691","112.027640265387","117.022462835667","116.188506373991","114.736663509832","112.745518173398","135.008671843252","162.174943084839","174.170725523615","207.440589724803","208.760440067946","218.529290620153","263.63107808554","327.823149956665","377.95663608779","337.794506776359","322.478807284201","270.767092557164","252.435659777641","243.911509475116","302.6655703499","343.67916526921","345.80926497554","310.632725813062","391.893446788018","383.295362342678","315.218286816776","407.450188061457","276.159121065847","362.470949442798","382.285440636074","356.578260488465","375.0241065123","369.244974806104","339.473025693319","348.334549531992","378.658708434156","464.046143046791","511.292978867427","532.610998254341","557.232446905139","632.360869591351","739.256127626492","712.616526986457","689.648331344157","745.915474802323","751.916316790793","",
"Burkina Faso","BFA","GDP per capita (current US$)","NY.GDP.PCAP.CD","71.5582088992003","76.520610972212","78.3721024896116","80.4727076055827","81.7251198708372","82.545624624061","84.36313619086","84.7330328292247","86.5202176682609","81.499931205429","84.2878271085807","99.3267873369654","113.780465171729","124.358933744975","152.7281454003","155.648936572066","176.78325009122","225.941557619927","262.075837239001","282.685785439272","254.230804300942","245.094628890051","217.994670856912","193.843159631187","200.894264501183","256.762445666126","291.131796118384","313.061833852536","304.853272652455","351.979249110808","346.410431974456","240.963399511296","244.127150174085","193.070242373387","235.832231814855","249.364679053716","229.505225653189","255.738905037583","267.211582208839","224.928647089409","235.461798886493","260.6935797372","332.227075619033","371.217986822535","406.998804328341","422.844817464401","474.589978120844","569.639293425797","553.042374261364","592.60746992057","649.925229986443","634.320974595762","",
"Bangladesh","BGD","GDP per capita (current US$)","NY.GDP.PCAP.CD","94.5485569834109","96.9675358593636","98.674346723199","97.0405528222099","103.262133033953","109.092098725925","118.976239956472","118.960062913947","130.887076469777","135.618702166279","129.411780910951","91.4919170870712","115.654616245819","175.772007827293","268.399051858828","136.360935354056","126.943318335397","170.479191066049","194.237500333769","219.575608475631","233.152194359527","207.751884773754","191.900033153131","214.261827465659","229.22635429914","218.481213933418","239.064387146057","251.032427315501","256.016492061566","280.565616282532","281.598764933059","282.029624880339","288.661786788958","287.712427236261","316.508586893552","332.236257821645","338.698562148684","345.875938665419","351.582591038389","355.973434120504","348.75689288747","347.218612304559","372.98052036158","400.472474922602","421.123311373275","427.291166977892","467.136361352364","537.63849712654","597.711802911515","664.064231684516","732.067746164185","747.337506089456","",
"Bulgaria","BGR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","2261.41728355722","2255.76125797376","2220.82318344579","1897.07856394704","1943.06261030635","1959.93877827177","2261.7577129916","3168.86512466726","2561.10870475546","2449.80083344072","2377.33578626531","1267.73441441504","1214.48493254431","1278.5173915088","1149.37799254941","1554.72172292877","1063.07566098989","1209.50274411588","1581.82457412776","1611.12900386908","1579.34823955798","1729.19115686112","2030.78852342214","2641.78772313452","3249.28739637349","3733.26316099698","4313.43063643639","5498.03572893702","6798.13818884947","6403.14768611331","6334.67826930859","7286.64186991872","6986.0416810536","",
"Bahrain","BHR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","8537.59730650468","9269.14628208229","9446.1583253916","9421.45232747979","9590.77742418185","8706.82937897675","7041.42332005001","7554.51201660794","7957.79006454201","8029.98708735837","8528.76005935057","9057.72346871428","9088.57944311585","9707.22283171815","10138.1239913698","10376.3647760188","10525.9500320722","10628.0592574181","10013.879479798","10330.8661540897","11927.9043788571","11347.3281673056","11591.410174386","12625.4757847496","13693.6046232956","15303.7839238705","16672.7233586277","17894.1676817603","19625.579580591","16213.3363160294","20545.9882725729","22466.9451808413","","",
"Bahamas, The","BHS","GDP per capita (current US$)","NY.GDP.PCAP.CD","1651.45929519612","1752.95311640643","1867.12401935202","1994.54029446663","2144.90758577304","2322.97563853017","2556.86885744326","2804.66982143087","3215.44776956112","3179.23899634523","3297.92312514738","3322.5746609388","3696.64259541901","3416.58697871927","3156.46805942334","3328.5812602058","3617.12273866415","4130.79186744148","5531.98955532475","6338.64980537359","6622.43954615513","7165.16716453145","7695.04050021316","8873.80782039354","9888.61577269861","10339.3479331758","11150.5066701726","11381.5458610174","12157.4030326011","12350.8804781187","11915.4966258397","11683.7093240435","11405.1751166522","11815.6768907258","12244.2420996251","12722.1709120905","17295.4696787464","18465.1393803936","20515.0319313527","21250.5818463926","21506.7441131334","22514.9447157155","22017.7077788761","22005.003101737","23416.9036853364","23733.8076764932","24321.0651105543","23674.1402078429","22060.9209798811","21881.0839449872","21490.3570814373","21908.2804602645","",
"Bosnia and Herzegovina","BIH","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","343.170841367944","530.126416687783","799.307256883323","1038.41024167982","1130.70639182092","1248.8605403724","1435.95768580097","1481.9457148652","1706.50195390992","2148.48434579877","2578.73808730919","2821.78774993989","3199.89683600131","3949.84208124907","4802.46674411594","4433.14617870841","4361.87713752689","4751.48244858741","4446.51954294172","",
"Belarus","BLR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1704.74030406477","1747.43867127761","1666.22751294157","1590.03540902938","1460.01754360249","1370.67270975184","1452.44700181708","1396.50216637274","1511.77026798131","1209.61488077994","1273.0491239487","1244.4419967652","1479.46532113219","1819.4790277163","2378.37489391196","3126.36777779462","3848.59629932721","4735.95313763859","6377.35969207257","5182.63040414387","5818.8548592158","6784.71183842843","6685.02001655482","",
"Belize","BLZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","316.417307018971","327.116645616226","336.941583050473","351.165332311984","377.587202718467","406.109123814586","420.405760359397","386.95324695472","396.657642438385","435.70117861594","474.448022225897","519.57167250442","605.933442475237","786.075061051571","885.977908578144","717.050788172437","858.815542626888","980.773105373744","1074.24915786792","1351.01386740293","1307.21168832929","1183.1839364216","1212.93800539084","1315.31351735665","1268.22139755997","1343.87514966352","1587.0876097561","1760.14219757862","1980.44378517517","2202.32247056816","2323.90329869621","2658.59225263949","2821.08483676076","2870.10601173807","2995.87253629997","3019.52364149796","2994.26100357825","3060.52644013464","3159.69979198217","3486.16431810752","3555.66014158666","3704.53676501615","3825.09924020155","3985.45014447697","4100.00959023496","4348.27833049798","4461.10936541648","4644.95952906549","4481.48935604752","4531.82974448711","4576.64095105603","","",
"Bermuda","BMU","GDP per capita (current US$)","NY.GDP.PCAP.CD","1961.5381692465","2020.38596503345","2020.26524752445","2199.72700691179","2282.21654616239","2630.85046632946","2982.74970426108","2830.18867924528","3053.7037037037","3387.27272727273","3866.30036630037","4343.17343173432","5009.2936802974","5853.93258426966","6509.43396226415","7261.27819548872","8370.78651685393","8876.86567164179","9613.38289962825","11218.2178159868","13425.9769663942","14166.1712925391","15902.0203826211","17469.8255675877","18269.5355197019","20450.6645289464","22411.7956749468","24253.1755188784","25517.9217212488","26841.5197383946","27700.3095169516","28669.6822595785","30900.6948905109","31476.0631153068","33989.7223579821","44826.7890701658","48478.8832504091","51371.7408069836","54245.459737293","56284.1686478094","58883.9594265967","62583.1002034588","66111.7252270036","70359.3191088798","75882.0338560339","83912.6977976846","90849.5869806436","93605.7481653976","88463.3128161375","88407.2384988637","86071.6188588068","","",
"Bolivia","BOL","GDP per capita (current US$)","NY.GDP.PCAP.CD","178.667055731481","191.053055855974","201.167870303339","221.607652738806","242.298893066017","258.990138213075","275.985382225934","226.042366022461","234.291925163248","241.193241936855","253.499748099088","283.937810125119","278.185834393226","451.335757304477","504.322228636733","559.362223413092","645.232905560442","733.797059352302","843.161077434799","845.142766241608","1071.76398765241","993.918534276816","940.996697521393","1045.65233076922","890.166150952123","640.048050868537","682.905391937301","709.34843167936","710.702496411451","716.448308634168","768.069894946323","792.311045072413","786.357334055457","801.366676531991","879.482131944361","947.482586076401","993.383836350138","1042.61057142505","995.512547641865","988.533291736745","939.14537357827","893.946880997056","896.372119496577","954.922091103395","1020.79031017392","1203.25418686874","1355.8794402387","1695.55733253482","1735.14337006244","1934.67525755732","2319.60852304638","2575.6836947783","",
"Brazil","BRA","GDP per capita (current US$)","NY.GDP.PCAP.CD","203.19047502829","257.823301350306","289.058327514254","258.627944474235","258.238896078756","312.063323244665","343.526386268571","370.724583330701","399.732500717329","440.635447080875","499.903682890245","580.671136221504","767.994782921771","994.726006771348","1143.13221827052","1377.85723359531","1552.78133223427","1728.64326152589","1891.70590847145","1930.53847057884","2115.07437658982","2208.83259322146","1558.41852357432","1567.31560653806","1636.60116178228","1928.72017446016","2074.40951570041","2287.23700147505","2893.65780796247","3086.91549076378","2677.14990780073","2526.33662388136","2791.51867523496","3426.10182355551","4749.81420746546","5107.79391970463","5219.0981442674","4979.14484626424","3411.8658959803","3694.46266832805","3128.14484605408","2810.6953468642","3039.67162694263","3607.19157135551","4739.30543674805","5787.97557400914","7194.07894378426","8622.70867503966","8373.33974249069","10978.093553772","12575.9794079188","11339.5211084814","",
"Barbados","BRB","GDP per capita (current US$)","NY.GDP.PCAP.CD","402.490651429279","416.963091816071","467.125124908006","462.23125806201","487.403185364219","523.904883806125","579.803142396861","579.332227834108","649.612924941097","760.636336205451","850.525001201606","966.924393056617","1171.98800720242","1392.87676428039","1637.03238076647","1767.98464288598","2003.41762942392","2233.01328509771","2701.83869989933","3458.57632854355","3792.41047062804","3945.32973781868","4168.85862726432","4521.96950908336","4710.67978292837","5149.99824991231","5647.81687171616","5984.12363077578","6593.03101482065","7801.91783779379","7714.46043113148","7475.77242750888","7818.41607054098","8197.25229362606","8595.25306335688","9139.89788587434","9634.31050194222","10831.8920022093","11314.0706514993","11675.2123956735","11600.4338491815","11756.2814443241","12077.8012435203","12893.5912272001","14224.9824540882","15691.8482629682","16335.9599242789","16358.0469250884","16460.7571163344","15812.2797757457","15503.3285545982","14917.1495051568","",
"Brunei Darussalam","BRN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","1112.4141173602","1235.65148362339","1233.9615299272","1360.96073789662","1301.50801025566","1380.52327960793","1455.51209032609","1909.49929014589","2925.15097853053","6953.80495534983","7265.98071816909","8507.31643488639","9968.59451231297","10765.7371977044","15011.2968632187","25531.4710667628","21926.6695270197","20795.8544203138","18227.9158110774","17440.2244897655","15798.0486236401","10280.9902539147","11672.3455085421","11083.9500703691","11954.1608354992","13702.4303373225","14003.8551993647","15384.3682831303","14681.483242571","14223.2590734312","16047.3623545757","16910.4688321398","16770.7837721938","12771.0228033235","14175.6111691489","18086.6040725177","16516.8367698214","16868.3920994004","18541.924527953","21819.2867381236","25913.5783745867","30613.27686658","32108.923800944","37093.9909039706","27212.0563734438","30880.3448566986","40244.3118178838","41126.6128435587","",
"Bhutan","BTN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","328.661255538854","345.196549471592","342.699202930655","372.096542332622","370.900704232443","367.010554827777","415.73055337125","505.16061059481","548.719396042234","521.133118636741","559.578142247915","467.45841044631","474.715994066878","453.206531351924","529.335256477793","595.267109697156","617.293335775231","702.230277497039","706.256238761261","763.828973044492","778.16644542427","820.056012604066","897.394345864808","1009.15519546076","1108.51834342772","1258.99099471804","1348.7308370525","1760.60121049576","1816.75100791194","1795.04750128891","2211.23290699529","2513.93675851974","2398.90581876592","",
"Botswana","BWA","GDP per capita (current US$)","NY.GDP.PCAP.CD","61.3022879392507","64.7911581131172","67.4807028503732","71.7859870855051","76.8390054321075","83.9436898387644","92.8770525685453","101.789896047602","115.221461796431","138.843956137234","177.297845590424","223.279508966559","318.831001852166","385.852365869003","431.655475744192","435.246369604657","508.142613673243","638.71118602559","853.314552362272","1063.5123265159","1038.17798272748","947.437172533766","1057.52983242528","1082.54792927597","941.017980878903","1137.99035426532","1555.66794176977","2029.2902978547","2295.46713445098","2739.0734844596","2767.87741044872","2830.2121579122","2763.67507477632","2809.36460483326","3014.5350323767","2961.05783733887","3125.48312738171","3067.51593320773","3400.99803230046","3208.77004094649","3383.37172721173","3367.3731576284","4412.7550098232","5417.84490292839","5467.27434586428","5341.4064223583","5711.75263692287","5746.96777566097","5178.43821749774","6980.36492883796","7697.39570291773","7191.43087237584","",
"Sub-Saharan Africa (IFC classification)","CAA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","80.5206961826424","79.9680688318881","81.5878290874955","87.8588066127207","91.3222074332952","93.8454206170209","95.3244020285758","109.253011897717","104.923812111886","103.40979665013","108.031285862365","121.177526174978","139.978249469997","142.414233959328","187.698997448999","218.833956221456","240.592252878641","282.807923909747","316.515671398709","350.491206397405","296.918661835472","310.359091236801","265.125906616263","249.544851894738","329.719200820652","417.315023017998","442.1340701488","458.965414399966","444.894493661687","510.675109018067","471.313038456684","470.090583600632","415.609778935766","266.507189375222","342.495494947829","319.397176870111","292.309051114959","299.360300179664","294.528198525346","251.325408949482","251.571185843539","263.16935861976","297.508882507331","326.079617785495","340.843925047533","365.350329689341","413.28485720961","473.876849627725","464.514284503732","456.272158158416","488.22422351739","472.677756125272","",
"Canada","CAN","GDP per capita (current US$)","NY.GDP.PCAP.CD","2231.2938237478","2255.23004413036","2354.83912197975","2529.5181790541","2739.58584928189","3010.70590757947","3173.07619352225","3411.06015434457","3703.99040525529","4047.26845485569","4503.18074500725","5048.48194303265","5764.26110703229","6915.8893428455","7354.26835769756","8624.61397225931","8731.67891661476","8931.29345460492","9831.07937063172","10933.7315638172","12075.0245958394","12217.3734337922","13113.1689308021","13506.3715403926","13711.5155993565","14076.7523440655","15876.8424072512","18522.6583709965","20289.7663725305","20968.041152761","21234.3758233987","20320.4737093003","19549.0170997903","19390.4853731396","20117.0996076457","20684.9457847644","21260.2868099547","20390.3884480615","21681.3793050069","23559.5036897592","23017.3687489828","23425.2264265171","27335.308828525","31011.9112211881","35087.8925933298","39249.9982239973","43248.5003180747","45101.5571724948","39659.056861606","46211.5338600698","51554.0592083392","52218.9936865123","",
"East Asia and the Pacific (IFC classification)","CEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","GDP per capita (current US$)","NY.GDP.PCAP.CD","1971.31632279228","2131.39165159983","2294.18284731738","2501.29318996377","2620.475547353","2784.73354771646","2960.72258588384","3121.8890308772","3344.78360254639","","","","","","","","","","","17807.3401261206","16219.9055229589","16527.4595047278","16398.2357356126","15601.2559553899","15748.9464593717","22458.8849830007","27950.2871291945","30016.1490876961","28747.4078535197","36337.0955329555","36309.5083473182","37383.0544890141","36027.2775442472","39566.6008668604","46014.2079808231","44123.0271482039","38407.9537612981","39227.0264471861","38290.6748794626","35639.4788575501","36328.1429099146","39350.442751953","45588.6198174723","50641.8372033313","51734.3038905002","54140.4981461317","59663.7702553755","68555.3718694938","65790.0673499881","70572.6569378536","83325.9298691678","79052.337470574","",
"Channel Islands","CHI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40538.064462257","42406.9328479547","43299.401141101","41608.4639449202","44157.1624085416","48226.0794793387","55842.6583759826","57209.2491624825","62263.8312103901","73577.1666059856","","","","","","",
