"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Antigua and Barbuda","ATG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12128789571156","0.771779796900034","1.40279663574003","2.40765801293421","1.99353055152488","2.03007757853209","2.09875196709304","1.787785374191","1.41605259409788","5.33380639820207","-0.55015999550892","3.37002540220143","3.45674967234618","3.37688044338921","",
"Australia","AUS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.51213245820017","-0.27847396240756","0.530578050825341","2.36111111111764","3.96200814112299","2.97572435370125","3.19391634982654","2.65291083273263","2.91935869826712","3.90606835621374","6.06399642003225","5.86497890296585","9.46592267797794","15.1101401784915","15.0719595131191","13.5239142383547","12.3002421308104","7.92367399787824","9.09000099850152","10.126582278481","9.69174503578876","11.1455108362313","10.1135633169492","3.95018486088325","6.73904904513947","9.08453174382183","8.48874598070756","7.23177237700045","7.55942509673864","7.27226005396366","3.22267991276961","0.985915492957744","1.813110181311","1.89497716894974","4.63813578310561","2.61241970021409","0.250417362270426","0.853455453788627","1.46542827657368","4.4751830756713","4.38084112149535","3.00317105017727","2.77073524085465","2.34361233480183","2.66873278236912","3.538487338588","2.33236151603499","4.35264324153238","1.82011224025453","2.84522568151355","3.38933951332541","1.76278015613222","",
"Austria","AUT","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","3.54225636863777","4.38178551912458","2.70876982933204","3.8685705959718","4.93091113147131","2.20588235295165","3.97499999941707","2.77310250847019","3.08040240203395","4.37282493556879","4.70426210521001","6.36206299753862","7.52408227034607","9.52179176777675","8.44525507087451","7.3186891596512","5.47499999941692","3.57904716751534","3.70709382153296","6.32538982057307","6.80686220272177","5.44041450772801","3.33538083521083","5.66486357971621","3.18969396952589","1.70092133250408","1.39999999999998","1.93129520052575","2.56389583165361","3.26232214448608","3.33434835566382","4.02976278178851","3.62580553785168","2.95906512676794","2.2500995619275","1.8435572865956","1.30832133193009","0.921274845497777","0.562409389869529","2.39518551185598","2.66344072205165","1.80210199853863","1.3555411249497","2.0612281510121","2.30476587870187","1.44961845101599","2.16859905342402","3.21592066034684","0.506312508900095","1.81353503144126","3.26693891157663","2.48567508675568","",
"Azerbaijan","AZE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1572086848323","1128.00002271384","1662.21594741619","411.759641786226","19.7948027979179","3.67434810778116","-0.772697894928555","-8.525170010244","1.80500303774905","1.54719591077568","2.7711647139627","2.23386493326964","6.70893042089567","9.67950732681481","8.37406319535199","16.5953667319971","20.7915791445951","1.4010561483165","5.86162850170263","7.84802400691702","1.06433583412111","",
"Burundi","BDI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","4.43686006769053","-1.08932461874215","6.05726872222473","4.02388369733167","-0.199650611430599","3.85096274044474","3.82855766917342","6.00649350675324","15.7223072990935","15.7098745988233","6.85655157364522","6.83451404136488","23.8956206469306","36.5407569980925","2.49851950030163","12.1673943487939","5.86809635722642","8.15123135622598","14.3168697883263","3.80428683649406","1.67567567567548","7.11323763955329","4.48679769704172","11.6615998479964","7.00216956651157","8.99693873494245","1.8233333333333","9.67934658067901","14.8528149833973","19.263253638254","26.4367816091953","31.1115898319689","12.5004107653381","3.3854242734043","24.3176809628752","9.24297175064208","-1.37097445285852","10.7616697251578","7.85168821770669","13.523678355758","2.80901497830199","8.3420324059374","24.1073548098801","10.9814687714486","6.40124902419987","9.73501919943595","18.0128160600163","",
"Belgium","BEL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","0.983146067415646","1.40472878998592","2.15333973254698","4.17561761552352","4.05980152215592","4.17389150359149","2.91285221614537","2.70332717309078","3.7457817761527","3.91412772421036","4.34056761316779","5.44750000019833","6.95527790285485","12.6778879545105","12.7682037562313","9.15869980983901","7.11084836756272","4.47059464825475","4.46908426841912","6.65097520168314","7.6282745499459","8.72585066577203","7.66337000182757","6.34751740089168","4.86767644852675","1.29550135736159","1.55448291601965","1.16205089820352","3.10545017766879","3.45282301450574","3.20855196790599","2.42991362327629","2.75396302898949","2.37779857461669","1.46681386371199","2.05891932722999","1.62745931351719","0.954442585850671","1.11842105263149","2.54463962987063","2.47444483609441","1.64190056870299","1.59281653280397","2.09193870752829","2.78430348908032","1.79094071005299","1.82314897413039","4.48917014103446","-0.0531516694119603","2.1886164977645","3.53145546100239","2.84037409114359","",
"Benin","BEN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.440599214931893","38.5308661668535","14.4625482180895","4.91423972637214","3.46629590564767","5.75331458417072","0.32672289339682","4.16540442290277","3.98429547767893","2.48916235491537","1.48724246145451","0.87389083086849","5.36452085832337","3.78217696540402","1.2980681333415","7.94729876067797","2.15682996154503","2.30735682173828","2.71280051981752","6.7531235173182","",
"Burkina Faso","BFA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","18.5621387281071","1.67590956140226","5.57420282915095","1.84512319774974","-0.7302525226619","2.36410601983388","-4.33375390856925","-0.28671368777006","9.65552935762111","1.77260331451386","2.06121817995223","-2.92335655868011","7.60389036254342","8.71960945428467","18.7569466058627","-8.40071877820527","29.9861042997142","8.26914007214008","14.9934659503599","12.2026364968298","7.55570560440934","12.0597652081337","8.15376277420437","4.84695768186074","6.90605782140456","-2.61174292476765","-2.68178423511607","4.25561601785935","-0.48179871520334","-0.504303388918842","2.16260052713417","-1.99113580736885","0.553455723541731","25.1778762249964","7.45884497828328","6.09780439121738","2.31869062176683","5.08433344145318","-1.07261362759535","-0.304212168486714","5.00743290822373","2.17569480664596","2.03456574053821","-0.400228702115484","6.41504018369687","2.33310856372199","-0.230627306273064","10.6597978997426","2.60817666368267","-0.764230734675863","2.75976724854551","3.81815240252337","",
"Bangladesh","BGD","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87469609126615","7.41276595744682","6.04547975596215","6.12671846981465","6.3573641227824","3.63407691798506","3.01481859989772","5.31374007936508","10.2978117947208","2.37712902953196","5.3056010566882","8.40223795613224","6.10669589841959","2.20825620937542","2.00717374213832","3.33256493271912","5.66870773441484","7.58753638504679","7.04661816222047","6.76526117054802","9.106984969053","8.90194489465227","5.42347236174616","8.12667639169914","10.7048045957007","6.21818236968335","",
"Bulgaria","BGR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","2.69999999999995","2.72638753651411","2.36966824644537","6.38888888888883","23.8000000000001","338.449111470113","91.2979327269302","72.8787913866332","96.0573382686498","62.0548336837996","121.6075","1058.37385166717","18.6722597852524","2.57300906379805","10.3162597987787","7.36095051626586","5.81013051283934","2.15710703733896","6.34613314327925","5.0388435342952","7.26161331260499","8.40248675339556","12.3487720851455","2.75318666173858","2.43900914159561","4.21987022985388","2.95454516384146","",
"Bahrain","BHR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","2.13447171852235","4.258098223093","3.25732899024457","-0.194127638923575","1.6289812783934","5.78947368498383","5.08819538648791","14.3318269849984","24.3929983061793","16.1597821153709","22.4957665759637","17.7311208942373","15.7855375941988","2.20599195116762","3.86952505941514","11.3445968083974","8.88571308471455","2.97239915075085","0.32239925023525","-2.63596930296963","-2.29609321419569","-1.74500175377061","0.303435966086553","1.48589732182585","0.929335437488959","0.764419735927689","-0.172413793103317","2.53886010362696","0.816910897759769","2.70403475064704","-0.45222738253031","2.43155133955931","-0.366533864541893","-1.28758797184896","-0.704852953090793","-1.20757180156664","-0.495540138751252","1.59362549800794","2.35294117647069","2.58620689655167","2.00746965452801","3.25666666666753","3.52600316363755","2.79551283550425","1.96188468334539","-0.364447750093561","2.75455359808923","",
"Bahamas, The","BHS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","5.43775649904812","4.54103146287591","8.93577412289426","6.15209342130049","4.61497182668246","6.83081131902372","5.48175416169912","13.071845838701","10.3596349973052","4.25583657583786","3.1898763705575","6.10907035899888","9.09139326792425","12.0978372310679","11.1144984973892","6.01262101667504","3.99999999999983","3.96634615384623","4.60500963391128","5.43378154356246","5.75646401118135","4.40241182786738","5.38765822784812","4.6693191201868","7.11468120203638","5.73819886173436","2.72289766970589","1.39933423745566","2.06699495410025","1.3791374122367","0.544150383378764","1.33661336613365","1.25424826023624","1.60632941740595","2.04498977505105","2.17357792508093","3.02504526252237","0.981914036757715","1.59160618079805","2.38982627439299","2.49257794939366","4.48955995375042","2.06273473452634","1.34402738392862","3.17146263121282","1.99394994664162","",
"Bosnia and Herzegovina","BIH","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.125","1.51550844130317","7.41685649202756","-0.390194248875915","2.18853785233719","3.67499999999994","2.04967446346784","",
"Belarus","BLR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190.23299866623","2221.01680643898","709.346039839471","52.712076994722","63.937366249388","72.8697171381034","293.678750840995","168.620235898259","61.1349331235247","42.5375481256333","28.3978399335365","18.1082424771044","10.3388794567062","7.03302928468599","8.42150039156712","14.837876482826","12.9456563410401","7.73574804312491","53.2286983118174","59.2197360232519","",
"Belize","BLZ","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","11.2244897960227","6.83903252716283","4.99609679980482","3.38289962863716","4.75999078783369","0.799771493858856","2.01190138849535","3.13888888888894","2.12765957446798","3.05907172995784","4.63152507676566","2.4211298606016","1.48042024832853","2.58823529411767","2.8899082568808","6.39768167632626","1.04755918709412","-0.870827285921635","-1.21313532733734","0.614016514926945","1.15740740740738","2.20511753692531","2.60533279055575","3.09462408252325","3.63671348855112","4.23284589676899","2.31598429255861","6.38927576601648","-1.08001963672049","5.57962918375503","-3.65348269542498","1.30644981551609","",
"Bermuda","BMU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","7.56149307183908","5.87933142225276","-0.706357214552369","10.1818181818181","2.86028602860307","6.95187165775377","11.1999999990002","5.47062350162281","2.20974847251321","3.95550921099775","3.6746143057504","6.51154401154386","31.4860287891618","62.836075602924","7.97674602546846","4.49401164707153","8.10725552050531","10.3556722757189","19.7197167787991","47.241650101843","32.1336011133429","123.535718565329","275.586283560362","1281.34994174486","11749.6396321439","276.335967563202","14.5786984489187","16.00209105494","15.1734681125727","17.1187746048241","21.4470698171139","12.0603236018292","8.52787695687999","7.8740442146743","10.1932067630745","12.4254866180048","4.70844436028194","7.6732289567509","2.1595162683558","4.60822998872614","1.58965377879557","0.928258851611247","3.33727499671524","4.43738080101723","5.3932310689067","4.28554926648998","8.70624723083706","14.000407581007","3.34936982551383","2.50176702702352","9.8126898413766","4.58637469586442","",
"Brazil","BRA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","101.724820805804","100.543498091328","135.02759510999","192.121769551347","225.991556335996","147.142165876319","228.335134627132","629.114727195532","1430.72323132659","2947.73292977144","432.784601550031","951.648459931687","1927.98349793957","2075.88718211714","66.0078763077925","15.7574360967242","6.92531694489078","3.19859189123571","4.8579662412516","7.04470245106292","6.83783075713909","8.45022069641988","14.7153258264369","6.59912484724256","6.86734958026696","4.183680531525","3.63702793370256","5.66309851932571","4.88640844429635","5.03831694621142","6.63619865693033","5.40196474982322","",
"Barbados","BRB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","3.6348751533575","7.48874318687618","5.83523186605485","7.28421637368568","7.46925566353822","11.8766562275329","16.8550818260215","38.9229280878111","20.2944687625286","4.98676811113154","8.35236969935033","9.48238259101777","13.16983554318","14.4305197203941","14.5675632146883","10.3324664370563","5.2302987828885","4.68579731185588","3.91510525082803","1.33006845161927","3.31173110743232","4.85885917814058","6.19011406844119","3.07457271078017","6.25752663270021","6.09389302994643","1.11343933604486","0.0772043884603022","1.87886279357225","2.38615222842323","7.7105387896989","-1.26888660701219","1.56006240249602","2.43581303489147","2.57783490431277","0.125249458056004","1.61943319838053","1.39442231075699","6.08218729535035","7.30766262828899","4.0342298288508","8.10810810810814","3.64386189258366","5.82421853311865","9.43220240177165","4.53334753888799","",
"Brunei Darussalam","BRN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","9.13705583756357","6.35658914728667","1.16618075801753","3.07396733909727","2.35321528424934","1.78124288641067","1.24685490634585","1.19284294234592","1.30430037109824","2.13866293163805","1.59999999999999","1.27952755905507","4.25170068027218","2.46251844946784","5.96664139499626","1.99613650998063","1.71156004489346","-0.441379310344871","-0.415627597672525","1.55815247634956","0.595890410958845","-2.31497242459314","0.299999999999983","0.814223994682635","1.24443711883958","0.15988807834502","0.967774119525572","2.08498023715337","1.03571774271683","0.356869132017309","2.01593438501905","0.46410285822887","",
"Bhutan","BTN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","9.93314231136586","9.90443092962607","18.0237154150198","7.03281982585391","1.87734668335429","9.95085995086001","6.36871508379868","10.0840336134455","8.77862595419863","10","12.2807017543858","15.9801136363638","11.2063686466624","6.99339207048466","9.49562532166743","8.78965922444188","6.51328580686975","10.5770205861475","6.7773294203961","4.01099373013835","3.41040462427739","2.48343048790225","1.56615240766713","9.41361256544502","5.31151306345107","5.00045438022498","5.15611138758523","8.3271604938268","4.36112219119853","7.03638316073003","8.84898569946787","10.919656944683","",
"Botswana","BWA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","11.9747550240953","11.7324236136418","13.1687242801081","9.0439882701036","11.7362306367885","13.6324251470895","16.4280267725712","11.1372064274688","10.4771438105234","8.57746904251921","8.09457579975974","10.0017155606025","9.801933873986","8.35167956821239","11.5750147473288","11.3963461199557","11.765016083953","16.1676123963341","14.330803336589","10.5429209938219","10.5125460815788","10.0828580652107","8.71993127147761","6.66139865665754","7.74929619202834","8.60148514851495","6.55903767014878","8.03279662527478","9.18990265632729","6.94570363654681","8.61022528546442","11.555218791438","7.0809984717266","12.702188392008","8.02729703109523","6.94887658743173","8.45816587504547","7.54028409409901","",
"Sub-Saharan Africa (IFC classification)","CAA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","-0.0333333333333741","13.2960986995662","14.6126112868811","2.54220966810041","10.4238402303888","2.24515251162265","-6.98680270599988","-3.96446882079356","0.68905580731267","-0.0123304562270619","-2.76236280675774","-1.03360811667768","-2.91535849298344","24.5710137275606","19.1894039735097","3.72494110325808","1.61131347760912","-1.88520096157899","-1.4142022008255","3.20340091563105","3.83486060237357","2.33181703516235","4.13470905150997","-2.06640601136301","2.88352073359017","6.695264657734","0.928412109846334","9.27261850300907","3.51990209970326","1.49323378441413","1.30056996854735","5.77225059402456","",
"Canada","CAN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","0.865982848498106","1.17856348699901","1.76923076901903","1.79246301728864","2.46101622987942","3.73744694058857","3.57285429133552","4.08556561989269","4.50842436577805","3.36610860112809","2.83657554230618","4.77499999959451","7.61154855671759","10.8647450108314","10.8133333333314","7.50812176673989","7.99104644646489","8.9128407087539","9.14454277294794","10.1830863121976","12.4624149389884","10.8033546678437","5.81615376954481","4.33882352941184","3.95092909976556","4.17389795210028","4.3648479800077","4.02266741160506","4.99501266017035","4.76468868751887","5.61523437499973","1.50584505646911","1.84136898952414","0.185279836442945","2.16822906702345","1.57053112507137","1.62121638084538","0.995942456658014","1.73484295105924","2.71943995691966","2.52512013979901","2.25839440940854","2.75856321360119","1.85725871857268","2.21355203439757","2.002025395342","2.13838399266785","2.37027067444289","0.299466803009565","1.77687154092625","2.91213508872281","1.51567823124614","",
"East Asia and the Pacific (IFC classification)","CEA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.84537066492921","4.31561565579088","3.43971934646466","3.08131359079053","3.41451671147921","4.77613098472472","4.02147750402646","2.41235123826793","2.48900753730561","3.61602696708425","6.57301293926827","6.66019148039349","8.75504097838574","9.7667464114047","6.69645289618015","1.71586150546948","1.28526960538642","1.05581441449681","3.64764268008462","4.02202537715711","6.49021864182573","5.65521216060773","2.96768707440509","2.91120815138287","3.42998585572852","0.740740740740748","1.4479638009049","1.88447814451391","3.16296377366734","5.37873965627003","5.87939192590345","4.04107635257196","3.2717967464815","0.858407079646042","1.79871896113006","0.818824340630968","0.521501239634119","0.017009695526454","0.824829931972701","1.54339208906136","0.989020399562875","0.642699252979767","0.638349279762409","0.802903083867406","1.17197166744003","1.05877758998601","0.732636420646145","2.42663703337907","-0.480579910474972","0.698510114265872","0.225601604277543","-0.666944560232622","",
"Channel Islands","CHI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.409964750881","3.34031800813497","3.00652035623389","",
"China","CHN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2199857920908","18.7364267467629","18.3330439958333","3.05831067238836","3.54357529970386","6.34034488176587","14.5832659977746","24.2370880194712","16.8970639749861","8.32401506091793","2.80684318511912","-0.844626159492307","-1.40789152978496","0.255304777657827","0.722902507630053","-0.765949286812898","1.1559097110309","3.88418262522552","1.8216477568014","1.4631890432","4.7502966216298","5.86438372261284","-0.70294913652647","3.31454592882376","5.41082964337743","2.65243993636763","",
"Cote d'Ivoire","CIV","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","11.6164921468988","-1.34124890120528","0.943466310460181","0.618192522743627","2.61117612633019","4.1913179840567","2.29185195349461","5.3504547886787","4.45022854223328","8.20519054310718","-0.443745436275691","0.310313698883903","11.102986669823","17.3593884470647","11.4442239670109","12.076640216957","27.421861509148","13.2429868545929","16.3423565736249","14.7009812997866","8.79921083308726","7.58312589642178","5.64042843342119","4.28476110361891","1.8638032715061","9.6829547311653","6.94330626536572","6.93068617206511","1.0495182379039","-0.805879698278247","1.68334849863501","4.23138382869945","2.1647145397677","26.081571994716","14.2950690851944","2.48080669187556","4.020833333333","4.69056679351125","0.788184879093734","2.45994988990989","4.28306780288996","3.10523697861149","3.34941419710546","1.44038410242737","3.89166447541413","2.46772968868601","1.88958873656959","6.30909090909088","1.02616726526415","1.67566541150079","4.90547588005174","1.31272331831596","",
"Latin America and the Caribbean (IFC classification)","CLA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East and North Africa (IFC classification)","CME","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","-1.10159118727411","5.85808580851743","4.01402961809852","8.09291869579579","10.3847487003845","17.2329334923303","13.553329405126","9.93065056369787","14.6983091581551","12.4630523441789","6.5806108190271","9.55175427642874","10.7275000000003","13.2570198610703","16.6312264100789","11.3733220902937","8.50837434391585","7.77002498703536","13.1404998447009","1.68233260771204","-1.6655258955053","1.09938128383614","0.06005133050013","-0.0160550458713828","-3.2065545691589","35.0944618459465","9.0696907192151","3.92406372749785","4.78623881860385","3.17075185386899","1.87174500672013","1.22719012976142","4.41977245881145","2.83442260128059","0.623163557374284","0.233647380067552","2.01353950175998","5.117578160195","0.921402245650071","5.337806276275","3.04361847939978","1.2753804624236","2.93969946305084","2.94251000137604","",
"Congo, Rep.","COG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","4.15811088295695","0.443568260226755","1.03042198233547","-1.79698882952897","2.88905374216949","-1.67834968956541","-3.93546810070863","4.9236641221373","42.4396750333455","9.41800743452221","10.0311203319501","","","4.1426713728405","-0.881991517025412","0.05598992181406","4.37875971780876","-0.631844987363181","2.42976607961786","3.09449011456191","6.53784395299598","2.65641324267425","7.33424538689991","5.29931991459274","4.99850488412473","1.32575766373755","3.89014729010005","",
"Colombia","COL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","8.28319045648713","4.69709395062461","26.3554355250462","17.0724352164559","7.59068366931608","16.72816827486","8.32819136425886","7.4475387831783","6.98166307955286","6.90862275848288","11.5099973577327","13.6399188906385","21.219947652502","24.5822120296891","23.1665735559752","20.1174248541008","33.7135017699379","17.3909940259944","24.486933557951","26.5335301299272","27.5042368891559","24.5614589678957","19.730808125256","16.1553490310607","24.0456994383096","18.8723247953056","23.3006258609312","28.1087661616763","25.8662568918806","29.1454705470491","30.3738164000703","27.0225955273538","22.4384131749954","22.847860215361","20.8934661170271","20.7980080710903","18.4681275963535","18.6762015631769","10.8747441300318","9.22113343211146","7.9684680494569","6.35012534911101","7.13118626852946","5.90467817271747","5.04811615294234","4.29633343543398","5.54375393515092","6.99699076613376","4.20293310803308","2.27822015828369","3.41161612124456","3.176934374276","",
